"DINÁMICA","CARACTERIZ","MODALIDAD","DÍA_SEMAN","MES_DEL_HE","FRANJA_HORARIA","ZONA","ESTRATO_GRUPO"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","jueves","enero","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","domingo","febrero","Madrugada","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","febrero","Noche","Sur","Medio"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","lunes","febrero","Tarde","Sur","Medio-alto"
"Hurto","HURTO DE VEHICULOS","HALADO","jueves","febrero","Tarde","Sur","Medio"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","febrero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","RAPONAZO","miércoles","febrero","Mañana","Sur","Medio-alto"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","miércoles","febrero","Mañana","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","martes","febrero","Noche","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","domingo","enero","Noche","Nor-Occidente","Medio"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","miércoles","febrero","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","miércoles","febrero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","jueves","febrero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","febrero","Noche","Nor-Occidente","Medio-alto"
"Hurto","HURTO DE VEHICULOS","HALADO","sábado","febrero","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","martes","febrero","Mañana","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","febrero","Tarde","Sur","Medio-alto"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","martes","febrero","Madrugada","Nor-Occidente","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","miércoles","febrero","Tarde","Oriente","Bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","sábado","febrero","Mañana","Sur","Bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","lunes","febrero","Tarde","Sur","Medio"
"Hurto","HURTO A RESIDENCIA","ENGAÑO","lunes","febrero","Tarde","Oriente","Medio"
"Hurto","HURTO A RESIDENCIA","ATRACO","jueves","febrero","Mañana","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","ENGAÑO","martes","febrero","Tarde","Nor-Occidente","Bajo"
"Hurto","HURTO A PERSONAS","COSQUILLEO","martes","febrero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","lunes","febrero","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","febrero","Mañana","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","martes","febrero","Mañana","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","febrero","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","febrero","Mañana","Sur","Medio-alto"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","lunes","febrero","Mañana","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","miércoles","febrero","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","lunes","enero","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Tarde","Sur","Medio-alto"
"Hurto","HURTO A RESIDENCIA","ATRACO","miércoles","febrero","Noche","Sur","Alto"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","jueves","febrero","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","miércoles","febrero","Tarde","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","miércoles","febrero","Tarde","Nor-Occidente","Medio"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","miércoles","febrero","Madrugada","Sur","Bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","jueves","febrero","Mañana","Oriente","Bajo"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","jueves","febrero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","miércoles","febrero","Tarde","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","martes","febrero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","ATRACO","jueves","febrero","Mañana","Nor-Occidente","Medio"
"Hurto","HURTO DE VEHICULOS","ATRACO","miércoles","febrero","Noche","Oriente","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","jueves","febrero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","jueves","febrero","Tarde","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VENTOSA","miércoles","febrero","Madrugada","Nor-Occidente","Medio-alto"
"Hurto","HURTO  A ESTABLECIMIENTOS","VENTOSA","miércoles","febrero","Madrugada","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","jueves","febrero","Tarde","Nor-Occidente","Alto"
"Hurto","HURTO A CELULARES","ATRACO","jueves","febrero","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","ATRACO","jueves","febrero","Tarde","Oriente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","miércoles","febrero","Noche","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","lunes","febrero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","viernes","febrero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","miércoles","febrero","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","jueves","febrero","Mañana","Nor-Occidente","Bajo"
"Hurto","HURTO A PERSONAS","COSQUILLEO","miércoles","febrero","Noche","Nor-Occidente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","jueves","febrero","Madrugada","Nor-Occidente","Alto"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","miércoles","febrero","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Tarde","Nor-Occidente","Bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","miércoles","febrero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","lunes","febrero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","febrero","Noche","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","COSQUILLEO","domingo","febrero","Tarde","Nor-Occidente","Bajo-bajo"
"Hurto","HURTO A PERSONAS","COSQUILLEO","miércoles","febrero","Noche","Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","febrero","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Noche","Sur","Medio-alto"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","jueves","febrero","Mañana","Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","jueves","febrero","Mañana","Sur","Alto"
"Hurto","HURTO A PERSONAS","ATRACO","domingo","febrero","Madrugada","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","febrero","Noche","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","febrero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","RAPONAZO","miércoles","febrero","Noche","Nor-Occidente","Medio-alto"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","miércoles","febrero","Mañana","Nor-Occidente","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","febrero","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Noche","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","martes","febrero","Tarde","Sur","Medio"
"Hurto","HURTO A CELULARES","ATRACO","martes","febrero","Madrugada","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Mañana","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","miércoles","febrero","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","miércoles","febrero","Madrugada","Sur","Medio"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","viernes","febrero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Tarde","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","sábado","febrero","Noche","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","febrero","Tarde","Sur","Alto"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Noche","Sur","Medio"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","viernes","febrero","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","viernes","febrero","Madrugada","Nor-Occidente","Medio-alto"
"Hurto","HURTO A RESIDENCIA","ATRACO","viernes","febrero","Madrugada","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO DE VEHICULOS","ATRACO","jueves","febrero","Noche","Oriente","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","jueves","febrero","Noche","Nor-Occidente","Medio"
"Hurto","HURTO DE VEHICULOS","HALADO","jueves","febrero","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","jueves","febrero","Tarde","Sur","Bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","jueves","febrero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","jueves","febrero","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","viernes","febrero","Madrugada","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","febrero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","jueves","febrero","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","viernes","febrero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","viernes","febrero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","jueves","febrero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","febrero","Mañana","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Mañana","Sur","Medio-alto"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","viernes","febrero","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","ENGAÑO","jueves","febrero","Mañana","Nor-Occidente","Medio"
"Hurto","HURTO A CELULARES","RAPONAZO","viernes","febrero","Tarde","Sur","Alto"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","lunes","febrero","Mañana","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Madrugada","Sur","Medio"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","lunes","febrero","Madrugada","Sur","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","ENGAÑO","domingo","febrero","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","febrero","Tarde","Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","martes","febrero","Noche","Sur","Medio"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","martes","febrero","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ENGAÑO","viernes","febrero","Tarde","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","jueves","febrero","Noche","Nor-Occidente","Medio"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","jueves","febrero","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Noche","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","jueves","febrero","Noche","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ENGAÑO","jueves","febrero","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","lunes","febrero","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","febrero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Noche","Sur","Medio"
"Hurto","HURTO A RESIDENCIA","VENTOSA","lunes","febrero","Noche","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Mañana","Nor-Occidente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","febrero","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","febrero","Mañana","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","martes","febrero","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","lunes","febrero","Mañana","Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","febrero","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","enero","Tarde","Nor-Occidente","Medio"
"Hurto","HURTO A PERSONAS","RAPONAZO","viernes","febrero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ENGAÑO","miércoles","enero","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Mañana","Sur","Medio"
"Hurto","HURTO  A ESTABLECIMIENTOS","ENGAÑO","domingo","febrero","Noche","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","viernes","febrero","Madrugada","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","sábado","enero","Noche","Sur","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","febrero","Mañana","Sur","Medio"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","martes","febrero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","jueves","febrero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","viernes","febrero","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","jueves","febrero","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Madrugada","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","jueves","febrero","Tarde","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","febrero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Madrugada","Sur","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Noche","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Noche","Sur","Medio-alto"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","jueves","febrero","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Noche","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Mañana","Sur","Medio"
"Hurto","HURTO A CELULARES","ATRACO","sábado","febrero","Tarde","Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","febrero","Noche","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","febrero","Noche","Sur","Medio"
"Hurto","HURTO A CELULARES","ATRACO","jueves","febrero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","febrero","Mañana","Oriente","Bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","jueves","febrero","Tarde","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","jueves","febrero","Tarde","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","COSQUILLEO","martes","febrero","Tarde","Nor-Occidente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","jueves","febrero","Noche","Nor-Occidente","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","febrero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","jueves","febrero","Tarde","Sur","Medio"
"Hurto","HURTO A RESIDENCIA","VIOLACION DE CERRADURA","jueves","febrero","Mañana","Sur","Medio"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","febrero","Mañana","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","lunes","febrero","Noche","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","febrero","Mañana","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","viernes","febrero","Madrugada","Sur","Medio"
"Hurto","HURTO DE BICICLETAS","FACTOR DE OPORTUNIDAD","viernes","febrero","Mañana","Sur","Alto"
"Hurto","HURTO DE BICICLETAS","ATRACO","jueves","febrero","Noche","Nor-Occidente","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","viernes","febrero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","febrero","Noche","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","jueves","febrero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","lunes","febrero","Madrugada","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","febrero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","viernes","febrero","Tarde","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","febrero","Mañana","Nor-Occidente","Bajo-bajo"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","martes","febrero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","jueves","febrero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","sábado","febrero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","febrero","Mañana","Sur","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","miércoles","febrero","Tarde","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","viernes","febrero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","febrero","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","miércoles","febrero","Madrugada","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","febrero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","febrero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","miércoles","febrero","Madrugada","Nor-Occidente","Medio"
"Hurto","HURTO A CELULARES","RAPONAZO","jueves","febrero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","febrero","Tarde","Sur","Medio-alto"
"Hurto","HURTO DE AUTOPARTES","RAPONAZO","viernes","febrero","Madrugada","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","martes","febrero","Tarde","Sur","Bajo-bajo"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","sábado","febrero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","viernes","febrero","Tarde","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","viernes","febrero","Noche","Sur","Medio-alto"
"Hurto","HURTO DE VEHICULOS","ATRACO","miércoles","febrero","Noche","Sur","Medio"
"Hurto","HURTO DE VEHICULOS","HALADO","sábado","febrero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","sábado","febrero","Tarde","Nor-Occidente","Medio"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","viernes","enero","Mañana","Nor-Occidente","Medio"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","sábado","febrero","Madrugada","Sur","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","viernes","febrero","Madrugada","Sur","Medio"
"Hurto","HURTO A PERSONAS","RAPONAZO","viernes","febrero","Noche","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","miércoles","febrero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","miércoles","febrero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","viernes","febrero","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","sábado","febrero","Mañana","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","viernes","febrero","Mañana","Nor-Occidente","Medio-alto"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","viernes","febrero","Madrugada","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","viernes","febrero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","febrero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","febrero","Mañana","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","RAPONAZO","jueves","febrero","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","viernes","febrero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","viernes","febrero","Mañana","Sur","Medio"
"Hurto","HURTO A CELULARES","ATRACO","jueves","febrero","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","febrero","Tarde","Sur","Medio"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","sábado","febrero","Tarde","Sur","Medio-alto"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","miércoles","febrero","Noche","Nor-Occidente","Medio"
